Timestamp,SID,Channel,Band,Value
1763794261.0188,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,107.02
1763794261.0188,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,73.581
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,66.007
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,61.195
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,54.293
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,93.166
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,63.781
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,32.59
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,32.864
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,39.197
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,65.352
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,72.394
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,14.453
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,6.193
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,4.464
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,5.74
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,2.492
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.129
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.035
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.055
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.059
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.044
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,35.824
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,25.478
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,46.624
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,109.249
1763794261.143,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,69.039
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,57.033
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,62.376
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,48.245
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,93.878
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,57.857
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,27.574
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,28.101
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,30.858
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,64.517
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,74.889
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,10.458
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,5.085
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,2.365
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,3.238
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,1.744
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.097
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.029
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.052
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.05
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.039
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,32.181
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,30.359
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,46.995
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,115.044
1763794261.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,64.859
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,48.817
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,62.754
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,41.5
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,101.846
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,51.351
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,20.928
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,22.32
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,22.609
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,64.524
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,78.794
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,7.5
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,4.426
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.811
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,2.261
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,1.371
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.065
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.025
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.051
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.046
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.036
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,30.518
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,35.851
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,44.927
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,121.981
1763794261.3914,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,61.086
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,43.324
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,62.218
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,35.858
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,117.35
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,44.461
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,14.85
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,16.886
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,16.689
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,64.924
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,84.455
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,5.692
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,4.042
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.87
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,2.012
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,1.202
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.041
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.023
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.053
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.048
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.035
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,33.114
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,41.824
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,40.571
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,125.854
1763794261.5156,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,58.352
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,40.78
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,59.782
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,32.485
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,137.74
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,37.877
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,11.218
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,13.758
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,13.924
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,65.016
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,91.337
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,4.695
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,3.753
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.918
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,1.877
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,1.101
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.029
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.023
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.053
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.052
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.035
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,41.565
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,47.363
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,34.703
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,122.581
1763794261.6397,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,57.895
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,40.302
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,54.426
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,31.262
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,157.612
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,32.626
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,10.779
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,14.493
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,13.793
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,64.356
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,98.428
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,3.965
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,3.388
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.844
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,1.687
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,1.011
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.026
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.023
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.051
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.054
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.035
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,55.416
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,50.888
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,28.376
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,111.238
1763794261.7641,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,60.63
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,40.723
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,45.95
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,31.435
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,170.77
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,29.792
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,13.116
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,19.181
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,15.35
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,62.886
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,104.781
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,3.253
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,2.847
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.664
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,1.43
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,0.909
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.026
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.021
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.044
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.051
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.033
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,71.517
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,50.893
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,22.613
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,94.646
1763794261.8896,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,66.057
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,41.28
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,35.853
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,32.024
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,172.915
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,30.137
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,17.036
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,26.106
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,17.883
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,61.375
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,109.584
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,2.609
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,2.172
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.438
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,1.154
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,0.8
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.026
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.017
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.034
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.042
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.03
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,85.298
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,46.688
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,18.017
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,77.669
1763794262.0153,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,72.554
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,41.742
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,27.307
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,32.839
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,163.399
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,33.848
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,21.296
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,32.475
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,20.319
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,61.04
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,112.05
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,2.056
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,1.485
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.217
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,0.919
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,0.697
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.025
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.013
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.024
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.032
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.027
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,92.793
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,39.105
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,14.983
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,64.071
1763794262.1412,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,78.465
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,42.198
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,22.803
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,34.979
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,145.173
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,40.501
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,24.868
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,35.496
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,21.812
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,62.971
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,111.695
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,1.589
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,0.913
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,1.023
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,0.766
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,0.613
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.022
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.009
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.016
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.022
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.025
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,92.887
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,30.491
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,13.757
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,54.795
1763794262.2671,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,82.796
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,42.751
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,22.99
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,39.504
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,123.196
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,48.74
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,26.97
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,34.079
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,22.23
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,67.207
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,108.652
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,1.177
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,0.531
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,0.857
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,0.708
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,0.556
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.02
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.007
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.011
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.016
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.024
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,88.068
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,23.68
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF8,14.412
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP10,48.418
1763794262.3921,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,RightAUX,84.951
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP9,43.898
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF7,26.182
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,AF8,46.063
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,TP10,102.231
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP9,RightAUX,56.522
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP9,27.335
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF7,29.125
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,AF8,21.722
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,TP10,72.251
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF7,RightAUX,103.427
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP9,0.825
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF7,0.328
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,AF8,0.704
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,TP10,0.736
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,AF8,RightAUX,0.529
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP9,0.018
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF7,0.005
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,AF8,0.009
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,TP10,0.012
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,TP10,RightAUX,0.024
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,TP9,82.838
1763794262.5172,b3b20996-b541-4e81-ac29-d0d5c248b323,RightAUX,AF7,20.12
